APOGEE_ID,RA,DEC,APOGEE_Net_Logg,mean_Logg,sd_Logg,APOGEE_Net_Teff,mean_Teff,sd_Teff,APOGEE_Net_FeH,mean_FeH,sd_FeH,SNR,star_path,telescope,field,survey,programname,targflags,nvisits_,combtype,starflag,starflags,andflag,andflags,vhelio_avg,vscatter,verr,l,b,sagitta_predicted_av,sagitta_predicted_pms,sagitta_predicted_age,GEDR3_source_id,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,ra_error,dec_error,parallax,parallax_error,parallax_corr,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag_corrected,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_error_corrected,phot_bp_rp_excess_factor_corrected,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,Av_med,Av_low,Av_high,mass,mass_low,mass_high,chi2_mass,age,age_low,age_high,chi2_age,lgL,lgL_e,T,Te,lgg,lgg_e,j_k,PC1,PC2,PC3,hdbcluster,hdb_membership_prob,hdb_outlier_scores,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,d2M,kk,logmeanTef
2M20273229+4125484,306.8845,41.4301,4.0329,3.8492,0.2479,4381.2939,4896.3267,327.7846,-0.3156,-0.5133,0.1453,32.7282,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20273229+4125484.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,790.773,0,5.817724,79.6869255032554,1.72219783993672,1.7611728,0.90152043,6.016785,2.06769198609898E+018,306.884458603,41.43003007745,0.0185727,0.0128103,41.01,0.5497,0.6035,0.9081,0.732,0.908108554377305,1.2405,6.461,-3.076,0.974,-5.682,1.02,287,2.5092,374.05,2.714,3.846,95,0.8826,0.1767,22,1.106,false,21.714552,18.743118,20.453483,0.196876,0.046951,0.007406,0.837,2.971434,NA,NA,0,NA,NA,1.57713068844367E+017,1.23766315283245E+018,NA,NA,2402.994,1331.709,3589.142,2609.956,1014.29224,3471.7505,8.32,7.98,8.49,0.95,0.597,1.773,33.843,0.101,0.1,0.447,1447.667,1.012,0.655,4420.791,273.052,2.942,0.468,2.468,0.09513430406977,-0.601455996310427,-0.15069006298697,3,0.121964670117686,0.812443787164105,J202732.27+412548.3,10.962,10.515,10.057,7.273,14.375,12.812,11.907,0.025,0.024,0.386,0.032,0.023,0.021,3.06514080135104E+018,hh00,0,33nn,AACU,0.156,1.02072707408069,3.68987,3.68987038774732,,3.68987038774732
2M20311052+4242390,307.7939,42.7108,4.1784,4.1639,0.3117,5132.6553,4898.4326,454.1767,-0.5045,-0.4163,0.1653,35.0641,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20311052+4242390.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,3.933339,0,0.35458124,81.1210106242807,1.92548491911292,2.5952146,0.027725855,NA,2.06824435324755E+018,307.79386483361,42.71084697508,0.0014978,0.0012064,179.27,0.0573,0.0717,0.4184,0.0724,0.41841774531233,5.7793,7.28,-4.288,0.075,-5.883,0.092,356,1.1329,512.25,0.385,4.126,95,1.2187,0.02,26,1.042,false,19.055096,16.067509,17.317654,0.021329,0.00573,0.002956,0.034,2.987587,NA,NA,0,NA,NA,1.59253077938664E+017,NA,NA,664384893,2059.888,1795.0131,2317.8186,1929.849,1708.2634,2167.9006,4.25,3.82,4.55,2.299,1.278,2.697,33.409,0.638,0.279,1.349,4.699,1.049,0.134,5130.977,400.293,3.548,0.218,1.258,0.564305108180545,-0.577426329134445,0.470803657195739,3,0.099496232738772,0.817123495541057,J203110.51+424239.0,12.291,12.276,11.321,8.881,13.732,12.873,12.474,0.027,0.028,0.022,0.023,0.019,3.07414240135104E+018,0,0,00nn,AAUU,0.156,1.27238878022418,3.69006,3.69005713674962,,,3.69005713674962
2M20324480+4112281,308.1867,41.2078,3.9568,3.7734,0.2896,4492.9541,4899.8457,371.4534,-0.5878,-0.5067,0.1751,39.9865,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20324480+4112281.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,16777216,MTPFLUX_LT_75,16777216,MTPFLUX_LT_75,117.916954,0,0.590688,80.0822084673216,0.800388786103381,2.8678598,0.004429913,NA,2.06778235220688E+018,308.18667898507,41.20780984424,0.0023903,0.0018162,173.06,0.0815,0.1098,0.4716,0.1155,0.471559003378625,4.0836,5.342,-3.057,0.114,-4.381,0.148,366,1.8994,516.6,0.489,2.748,95,1.1984,0.0278,27,1.071,false,20.400183,16.644243,18.078283,0.100396,0.012566,0.004471,0.114,3.75594,NA,NA,0,NA,NA,1.5745308186699E+017,1.23766320007879E+018,NA,657393502,2061.8533,1657.3425,3292.1763,1986.0237,1609.0115,3116.045,5.69,5.32,6.08,1.509,0.888,2.199,12.435,0.1,0.1,0.221,3.67,1.25,0.283,4640.876,259.469,2.93,0.182,1.981,0.205501787868429,-0.118539290235932,0.295707278516799,3,0.401894004763778,0.724662547239972,J203244.81+411227.9,10.548,9.886,8.598,7.232,13.574,12.269,11.593,0.024,0.022,0.04,0.194,0.022,0.018,0.018,3.08514080135103E+018,hhd0,1,201n,AAAB,0.222,1.14094258170055,3.69018240396858
2M20253696+3918251,306.404,39.307,4.0382,3.7804,0.4652,4603.5635,4902.1304,504.4207,-0.1795,-0.4584,0.2016,17.0085,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20253696+3918251.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,10.523313,0,4.3109813,77.744636898952,0.788957365259559,2.7236855,0.7271574,7.2314196,2.06723159996048E+018,306.40407102053,39.30699929946,0.0012278,0.0010062,3.19,0.0467,0.0591,0.673,0.0619,0.723859362698551,10.8779,5.943,-2.786,0.063,-5.25,0.075,391,-0.2798,410.9,0,0,31,NA,NA,27,0.989,false,18.990852,15.917172,17.178978,0.029833,0.00493,0.002884,-0.01,3.07368,NA,NA,0,NA,NA,1.55163064040409E+017,NA,NA,647413236,1401.7428,1293.2117,1504.6978,1353.5068,1259.1937,1525.4985,3.46,3.05,4.07,1,0.635,1.947,56.719,0.501,0.305,1.66,8.073,0.578,0.162,4568.778,501.061,3.461,0.287,1.153,0.148139470366189,-0.338234485249764,0.041927952102213,3,0.333059650889629,0.753079894733449,J202537.03+391824.9,11.997,11.893,9.546,8.016,13.645,12.909,12.492,0.029,0.027,0.185,0.336,0.023,0.022,0.027,3.05813930135103E+018,0,0,331n,AABB,0.844,1.04313528041791,3.69038,3.69038485959807,3.69038485959807
2M20210486+3707334,305.2703,37.126,2.9777,2.9764,0.0589,4890.9028,4905.4551,36.7134,-0.1263,-0.1205,0.019,127.9027,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20210486+3707334.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-9.60108,0,0.029776609,75.4469026563198,0.268602973207726,2.7331638,0.6195794,NA,2.05795608980359E+018,305.27039748666,37.12593275684,0.0006508,0.0005784,172.63,0.0269,0.0306,0.4705,0.0352,0.514612631852548,13.3724,3.947,-3.578,0.036,-1.666,0.04,436,2.77,1428.47,0.342,30.94,95,1.2754,0.0083,28,1.095,false,NA,NA,15.050052,NA,NA,0.002943,NA,NA,NA,NA,0,NA,NA,1.52553052704742E+017,NA,NA,NA,1961.6859,1845.1304,2083.3604,NA,NA,NA,3.9,3.81,3.99,0.899,0.774,22.31,487.384,26.303,5.689,85.12,47.709,-0.366,2.841,4898.916,41.078,4.466,2.15,0.815,0.118931118037437,0.654266475012832,0.086263650096893,0,0,0.846867678177509,J202104.85+370734.0,9.846,9.868,9.031,6.237,11.126,10.654,10.311,0.022,0.019,0.086,0.076,0.063,3.050137801351E+018,0hdD,1,121n,AAAA,0.623,0.813293142722535,3.69068,3.6906793049372,,,3.6906793049372
2M20335229+4102084,308.4679,41.0357,4.0512,4.066,0.2435,4785.3843,4905.811,349.6198,-0.5096,-0.5895,0.1528,33.5668,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20335229+4102084.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-24.56735,0,5.109797,80.0700025453279,0.527731410705688,2.8846931,0.8313927,6.7010775,2.06776455386109E+018,308.46787882105,41.03565134725,0.0010367,0.0009645,141.49,0.0443,0.0511,0.4582,0.0589,0.504739876637561,7.7821,5.92,-2.56,0.062,-5.338,0.063,382,-0.6523,379.29,0,0,31,NA,NA,27,0.975,false,18.634264,15.885609,17.093283,0.023386,0.0052,0.002898,0.012,2.748655,NA,NA,0,NA,NA,1.57243084678733E+017,1.2376631522961E+018,NA,656400421,1991.8168,1785.6149,2272.3232,1972.6868,1726.8378,2212.058,3.98,3.54,4.27,2.299,1.799,2.6,20.424,1.38,0.582,2.851,1.019,0.993,0.158,5462.608,463.141,3.68,0.148,1.019,0.187009711049606,-0.369168372837603,0.379507468770268,3,0.609315798923107,0.578480571379873,J203352.29+410208.5,12.413,12.391,10.041,4.83,13.722,13.011,12.703,0.028,0.033,0.243,0.216,0.023,0.022,0.027,3.08514080135102E+018,0hhd,0,1000,AABB,0.107,1.36432973488525,3.69071,3.69071081267628,3.69071081267628
2M20242911+3902270,306.1213,39.0409,3.9382,3.92,0.0575,4943.876,4908.1841,61.1485,-0.1863,-0.188,0.0248,164.4336,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20242911+3902270.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",5,0,0,0,-12.946063,0.24238586,0.12648116,77.4008201884181,0.814478194689194,1.1372883,0.9475483,6.940165,2.06121755053854E+018,306.12134484712,39.0408489096,0.0003667,0.0003247,156.56,0.0159,0.0175,1.0193,0.0202,1.0527207738947,50.3759,3.826,-1.571,0.021,-3.488,0.022,459,1.5166,504.94,0.043,0.4798,31,NA,NA,27,1.05,false,16.092817,14.109069,15.14079,0.016647,0.012287,0.005196,0.058,1.983748,NA,NA,0,NA,NA,1.5484306121261E+017,NA,NA,646417158,950.4615,931.66296,969.1596,944.5739,926.4678,961.014,2.83,2.71,2.94,1.649,1.5,1.799,30.951,0.923,0.832,1.059,9.361,0.692,0.032,4941.97,65.36,3.682,0.041,1.758,-0.547584674668003,-0.361515859914652,-0.053385124518724,3,0.329915725976884,0.754238403148733,J202429.12+390227.0,9.512,8.831,6.714,4.681,12.416,11.423,10.658,0.019,0.018,0.021,0.025,0.021,0.017,0.016,3.05813930135102E+018,0,1,3311,AAAA,0.072,0.767162336308786,3.69092,3.69092084421687,3.69092084421687
2M20163752+3821164,304.1563,38.3546,3.8828,3.9676,0.1694,5168.1924,4909.5464,288.7367,-0.5352,-0.386,0.1051,55.4776,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20163752+3821164.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,2048,PERSIST_LOW,2048,PERSIST_LOW,814.12976,7.3289356,4.3303394,75.9656637439419,1.68860488397067,2.354989,0.018224923,NA,2.06126524186724E+018,304.15632773557,38.35453193427,0.0004223,0.000373,162.32,0.018,0.0216,0.2309,0.024,0.264299927686466,9.6365,6.147,-3.473,0.023,-5.072,0.026,420,1.1347,458.23,0.032,0.1995,31,NA,NA,29,1.039,false,16.428778,14.432819,15.433204,0.003883,0.004058,0.002823,0.013,1.995958,NA,NA,0,NA,NA,1.54023041563346E+017,NA,NA,642407326,3754.795,3430.7666,4091.5278,3982.8337,3684.2314,4327.677,1.94,1.73,2.2,3.385,2.299,3.812,21.64,0.292,0.157,0.55,9.412,1.526,0.118,5204.75,296.504,3.252,0.139,0.744,0.474825689555867,-0.189217801477292,0.566936523990186,3,0.313798095506921,0.760010894562442,J201637.52+382116.2,11.496,11.231,12.646,9.283,13.109,12.685,12.365,0.024,0.023,0.027,0.03,0.026,3.05013780135106E+018,0,0,12nn,AAUU,0.189,0.783094945180571,3.69104,3.69104136888935,3.69104136888935
2M20333911+4134472,308.413,41.5798,4.5964,4.4297,0.219,4807.2793,4911.7642,391.7228,-0.295,-0.4173,0.1363,38.2752,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20333911+4134472.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,13.223559,0,0.5326741,80.4822535616063,0.885248779360724,2.9572713,0.31031683,NA,2.06792889648941E+018,308.41296509076,41.57980704053,0.0016735,0.0013339,170.27,0.0618,0.0781,0.6266,0.0793,0.626600635456397,7.9041,4.496,-2.39,0.084,-3.808,0.103,363,-1.454,482.55,0.383,3.079,95,1.1653,0.0216,28,0.945,false,19.679592,16.19936,17.531843,0.041523,0.006466,0.003074,0.022,3.480232,NA,NA,0,NA,NA,1.57893084129676E+017,1.2376631490754E+018,NA,658391698,1453.2877,1314.0084,1635.1302,1397.678,1306.2236,1545.5215,5.04,4.71,5.52,1.482,0.85,2.513,31.961,0.389,0.211,0.955,3.383,0.923,0.127,4791.815,389.192,3.385,0.258,1.551,-0.236688143942302,-0.507787212209194,0.576739732418848,3,0.706825235661584,0.438283913758863,J203339.12+413447.3,11.416,11.323,8.27,4.738,13.406,12.334,11.855,0.025,0.026,0.052,0.056,0.023,0.021,0.02,3.08514080135105E+018,0h0d,1,8823,AAAA,0.134,1.32269293623603,3.69124,3.69123750937559,3.69123750937559
2M20204652+3914329,305.1939,39.2425,4.1999,4.1916,0.0916,4919.3252,4911.8301,136.4435,-0.0218,-0.0527,0.0415,80.4449,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20204652+3914329.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,0,0,-18.090662,0,0.1174682,77.1551648842906,1.51994149329647,2.5129435,0.68000036,NA,2.06141178614011E+018,305.19386892983,39.24244368577,0.0005229,0.0003898,171.5,0.0188,0.0236,0.5689,0.0243,0.602400453527677,23.4038,6.01,-3.681,0.024,-4.751,0.032,377,0.4725,392.31,0,0,31,NA,NA,26,1.016,false,16.40486,14.38667,15.393829,0.008932,0.006141,0.003442,0.013,2.018189,NA,NA,0,NA,NA,1.55093051938192E+017,NA,NA,647408269,1665.8756,1596.2095,1728.7311,1669.3799,1605.414,1727.8984,2.64,2.51,2.85,1.781,1.45,2.204,5.094,0.389,0.288,0.513,6.138,1.036,0.05,4911.34,144.575,3.387,0.104,1.481,0.206719882987537,-0.519227450738515,0.440304796143641,3,0.6102482967013,0.577472067947235,J202046.52+391432.7,10.166,9.605,8.097,5.902,12.711,11.832,11.23,0.021,0.02,0.03,0.045,0.022,0.019,0.018,3.05813930135103E+018,00hd,0,7811,AAAA,0.19,0.862963013771444,3.69124,3.69124333616475,3.69124333616475
2M20321175+4050580,308.049,40.8495,4.0927,4.1688,0.2215,4804.4653,4912.2295,303.1098,-0.4337,-0.4313,0.1032,57.2199,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20321175+4050580.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",2,0,2052,"BRIGHT_NEIGHBOR,PERSIST_LOW",0,10.555923,0.84682256,0.31731436,79.732124901584,0.671418074432949,2.9247317,0.9429745,6.789108,2.06774548850466E+018,308.04897149218,40.84944484372,0.0010814,0.0010043,170.69,0.0455,0.05,0.5174,0.0605,0.56397531416105,8.5472,5.241,-3.202,0.063,-4.15,0.067,374,-0.2745,381.63,0,0,31,NA,NA,23,0.989,false,18.633938,15.835929,17.050705,0.04564,0.007015,0.002954,0.006,2.798009,NA,NA,0,NA,NA,1.5702308048977E+017,1.23766314961194E+018,NA,655406215,1815.2035,1646.745,2040.536,1719.3693,1554.2108,1913.7906,3.05,2.3,3.65,0.597,0.45,0.81,11.002,0.1,0.1,0.202,4.86,0.66,0.213,4140.95,285.049,2.975,0.119,2.182,0.079569943486678,-0.370625833183436,0.51115288564672,3,0.657177808528547,0.519631501968986,J203211.75+405058.0,9.956,9.091,7.004,4.693,13.65,12.51,11.468,0.022,0.02,0.019,0.047,0.023,0.018,0.016,3.08514080135103E+018,0hh0,0,2100,AAAA,0.052,0.646601365562955,3.69128,3.69127864890169
2M20190956+3849552,304.7898,38.832,2.6939,2.6929,0.0636,4945.8657,4912.5493,36.1725,-0.1132,-0.1206,0.0197,76.4463,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20190956+3849552.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",5,0,2048,PERSIST_LOW,0,-45.36983,0.16661327,0.055208728,76.6389217587266,1.54663495257738,2.0986843,7.4831245E-05,NA,2.0613047856169E+018,304.78988079486,38.83201806535,0.0010916,0.0009401,174.42,0.0457,0.0541,0.0968,0.0605,0.144569210220395,1.6013,5.648,-3.224,0.059,-4.637,0.068,424,1.4813,491.77,0.24,1.889,31,NA,NA,27,1.051,false,18.785204,15.917522,17.176907,0.024833,0.006222,0.00287,0.046,2.867682,NA,NA,0,NA,NA,1.54593047898789E+017,NA,NA,645412636,5758.2026,4459.4146,7071.055,4998.0337,4288.2593,5640.515,4.12,4.06,4.21,10.396,0.8,27.729,234.162,14.791,5.56,75.861,48.227,4.341,2.888,4946.522,32.559,0.851,2.182,1.122,0.752555415988311,0.740040156500676,-0.029064569368461,2,0.09711002028616,0.267366874819844,J201909.56+384955.1,11.786,11.793,12.129,8.844,13.312,12.665,12.19,0.025,0.024,0.048,3.038139301351E+018,hh00,1,10nn,AAUU,0.139,0.805026493969665,3.69131,3.69130692177748,,,,3.69130692177748
2M20282266+3837188,307.0944,38.6219,4.6793,4.6852,0.0298,4886.7119,4913.9756,55.3349,-0.2272,-0.232,0.0174,522.6361,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20282266+3837188.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",3,0,0,0,-979.89355,5.6179786,1.5133221,77.4991168435921,-0.046052117463129,2.8587146,1.3894982E-06,NA,2.06413692570491E+018,307.09443180079,38.62193817797,0.0005342,0.0004491,169.13,0.0219,0.0256,0.5277,0.0287,0.554489013534058,18.4028,5.668,-2.987,0.028,-4.817,0.033,442,22.7232,5730.83,0.33,174.6,95,1.3726,0.007,29,1.86,false,11.618993,9.89293,10.795362,0.007638,0.012432,0.00438,0.008,1.726063,NA,NA,0,NA,NA,1.54343070944067E+017,NA,NA,644423038,1822.7811,1729.2312,1922.5015,1780.2881,1708.3425,1839.3573,1.49,1.44,1.57,4.075,3.739,4.304,29.951,173.792,151.367,231.761,72.083,2.628,0.053,4879.778,54.969,2.118,0.047,1.121,0.004821530893599,-0.756441524570224,0.738433547577492,3,0.532607846048092,0.647659936487107,J202822.66+383718.9,6.458,6.004,5.423,4.81,8.579,8.102,7.458,0.084,0.039,0.015,0.03,0.024,0.02,0.016,3.07713930135101E+018,0,0,1211,AAAA,0.06,0.437756226739701,3.69143,3.69143299569073,3.69143299569073
2M20185427+3743090,304.7261,37.7192,3.5474,3.5515,0.0757,4899.3687,4917.0225,103.1157,-0.0881,-0.1025,0.0337,298.6458,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20185427+3743090.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",1,0,2097152,MULTIPLE_SUSPECT,2097152,MULTIPLE_SUSPECT,-25.59192,0,0.1665595,75.6913582821936,0.960642858193672,2.414722,3.31769E-14,NA,2.06103499724944E+018,304.72615383998,37.71917286917,0.0002063,0.0001839,176.78,0.0085,0.0102,0.2139,0.0113,0.255000444420846,18.8617,5.665,-2.868,0.011,-4.885,0.013,406,1.7335,423.05,0,0,31,NA,NA,28,1.061,false,14.622638,12.138121,13.271792,0.00402,0.004902,0.002922,0,2.484517,NA,NA,0,NA,NA,1.53263047261574E+017,NA,NA,639418656,3921.5771,3755.1555,4086.9507,3931.4165,3777.2302,4123.432,3.44,3.32,3.57,4.418,4.208,4.91,76.538,146.228,108.4,169.836,75.305,2.915,0.049,4896.66,100.956,1.895,0.048,1.407,0.451223155233972,0.135498350496258,0.338719068799436,3,0.054615888914499,0.825805215808256,J201854.27+374308.9,7.741,7.031,4.687,3.404,10.108,9.188,8.701,0.026,0.018,0.014,0.025,0.022,0.027,0.021,3.05013780135103E+018,HHH0,0,nnn0,AAAA,0.046,1.11650064649611,3.69170219560021
2M20334503+4121151,308.4376,41.3542,4.4099,4.3032,0.1911,4930.0259,4918.7876,291.7038,-0.0725,-0.1131,0.0764,43.3851,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_N_btx/apStar-dr17-2M20334503+4121151.fits,apo25m,CygnusX_N_btx,apogee2-manga,yso,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,16780288,"PERSIST_MED,PERSIST_LOW,MTPFLUX_LT_75",0,-9.886924,2.191995,0.31257358,80.3120823308634,0.735972980909786,2.9314363,0.84143347,6.717914,2.0678780827348E+018,308.43763825768,41.35417601622,0.0011448,0.0009796,140.13,0.0478,0.0585,0.5196,0.0645,0.568003493184526,8.0593,5.256,-3.004,0.065,-4.313,0.067,327,-0.4177,331.57,0,0,31,NA,NA,25,0.983,false,18.749641,15.873288,17.101671,0.019349,0.004537,0.002905,0.001,2.876353,NA,NA,0,NA,NA,1.57623084376446E+017,NA,NA,657394426,1757.8931,1610.6267,1924.7311,1700.2147,1545.3512,1867.01,3.95,3.69,4.29,1.749,1.087,2.399,8.926,0.484,0.309,0.966,17.337,0.91,0.107,4930.602,290.017,3.463,0.18,1.266,0.034137492316469,-0.460428695452168,0.567706451085243,3,0.714446746799392,0.423291524915142,J203345.06+412114.9,11.982,12.056,10.256,6.572,13.55,12.705,12.284,0.034,0.059,0.024,0.024,0.024,3.08514080135104E+018,00hH,1,20nn,AAUU,0.359,1.18624632396945,3.69186,3.69185806953239,,3.69185806953239
2M20225928+3710231,305.747,37.1731,3.4932,3.6922,0.2285,4850.4146,4921.6851,208.7068,-0.2961,-0.2585,0.1062,50.7962,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_S_btx/apStar-dr17-2M20225928+3710231.fits,apo25m,CygnusX_S_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,16777216,MTPFLUX_LT_75,0,-31.755457,0.510565,0.16791233,75.7023252169383,-0.016611043012067,2.7828379,0.42809147,NA,2.05794626292372E+018,305.74718961287,37.17322357921,0.000666,0.0005657,154.32,0.0274,0.0305,0.4649,0.0368,0.495166544749119,12.6328,5.95,-1.755,0.036,-5.685,0.041,442,-0.1279,450.44,0,0,31,NA,NA,28,0.995,false,17.191624,15.351322,16.299095,0.006393,0.00428,0.002801,0.013,1.840302,NA,NA,0,NA,NA,1.52603057472188E+017,NA,NA,636436616,2001.7991,1883.1036,2136.3066,2054.9602,1883.8011,2211.2036,2.46,2.12,2.74,1.55,1.149,2.036,6.456,0.676,0.468,1.097,19.013,0.744,0.076,4886.522,219.442,3.58,0.148,1.695,0.175446111685029,-0.135786245244851,0.102809200060775,3,0.448598761752346,0.701340929642819,J202259.25+371022.7,11.648,11.57,11.172,8.467,13.778,12.752,12.083,0.027,0.03,0.028,0.026,0.022,3.050137801351E+018,0,0,20nn,AAUU,0.608,0.906402525573551,3.69211,3.6921138231605,,3.6921138231605
2M20220598+4201429,305.5249,42.0286,4.0784,4.0848,0.0704,4916.7188,4924.8091,90.1945,-0.118,-0.1222,0.0288,156.5219,/uufs/chpc.utah.edu/common/home/sdss/apogeework/apogee/spectro/redux/dr17/stars/apo25m/CygnusX_C_btx/apStar-dr17-2M20220598+4201429.fits,apo25m,CygnusX_C_btx,apogee2-manga,yso_btx,"APOGEE2_YOUNG_CLUSTER,APOGEE2_",4,0,0,0,-10.287855,0.2627766,0.12246155,79.5923457415681,2.89640590922813,0.9758332,0.97248375,7.185542,2.06851936859325E+018,305.52491183216,42.02861365947,0.0005153,0.0004269,179.51,0.0201,0.0242,1.0047,0.0238,1.03817209376935,42.2602,6.684,-2.564,0.026,-6.172,0.031,334,-0.6482,317.3,0,0,31,NA,NA,26,0.974,false,16.28823,14.244135,15.263507,0.011085,0.009808,0.004349,0.018,2.044096,NA,NA,0,NA,NA,1.58433055249365E+017,1.23766320115168E+018,NA,661381565,966.6453,944.74023,985.85474,956.9921,936.37823,975.815,2.79,2.68,2.91,1.6,1.4,1.749,4.667,0.977,0.767,1.135,21.35,0.664,0.034,4923.796,101.05,3.701,0.066,1.503,-0.043444854291495,-0.832405928923796,-0.154113488338875,3,0.168816956826168,0.801871582244969,J202205.97+420142.8,10.407,9.796,7.032,5.256,12.516,11.606,11.013,0.024,0.021,0.043,0.116,0.021,0.019,0.017,3.05314240135101E+018,0,1,9900,AAAB,0.134,0.90695547262318,3.69239,3.69238940063598,3.69238940063598
