Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.00015547,-2,8.47712,2.918787241,2.5939321518,2.919,4.042,3.6416,0.38,7,0.804,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001637,-5.335,-1.763,-3.049,-4.594,-5.402,-6.054,-6.896,-7.544,-7.633
0.00015547,-2,8.47712,2.9187922478,2.5939323902,2.919,4.05,3.6411,0.37,7,0.802,0.282,0,0,0,0,0,-1,-1E-30,0,0.7097,0.2901,1.384E-05,3.107E-05,6.527E-05,-1,0.0001636,-5.355,-1.756,-3.053,-4.607,-5.419,-6.074,-6.919,-7.568,-7.657
0.00015547,-2,8.47712,2.9187963009,2.5939323902,2.919,4.05,3.6389,0.361,8,0.802,0.298,114.11,58.38,38.38,29.29,24.06,2,-2.3E-06,0,0.7097,0.2901,1.477E-05,3.108E-05,6.588E-05,-1,0.0001531,-5.355,-1.677,-3.005,-4.581,-5.406,-6.068,-6.925,-7.582,-7.673
0.00015547,-2,8.47712,2.9187970161,2.5939323902,2.919,4.231,3.6252,0.125,8,0.802,0.299,191.72,89.45,57.68,44.29,36.43,2,-5.31E-06,0,0.7097,0.2901,1.478E-05,3.108E-05,6.588E-05,-1,0.0001531,-5.808,-1.443,-3.026,-4.814,-5.754,-6.49,-7.424,-8.125,-8.225
0.00015547,-2,8.47712,2.9187970161,2.5939323902,2.919,4.233,3.6251,0.122,8,0.802,0.299,192.64,89.8,57.9,44.46,36.57,2,-5.35E-06,0,0.7097,0.2901,1.478E-05,3.108E-05,6.588E-05,-1,0.0001532,-5.813,-1.44,-3.026,-4.815,-5.757,-6.494,-7.428,-8.13,-8.23
0.00015547,-2,8.47712,2.9187979698,2.5939323902,2.918,4.143,3.6318,0.239,8,0.802,0.3,148.46,72.71,47.33,36.23,29.78,2,-3.51E-06,0,0.7097,0.2901,1.48E-05,3.108E-05,6.588E-05,-1,0.0001532,-5.588,-1.56,-3.022,-4.707,-5.589,-6.287,-7.182,-7.861,-7.956
0.00015547,-2,8.47712,2.9187996387,2.5939323902,2.917,3.996,3.6429,0.431,8,0.802,0.3,98.33,51.43,34,25.9,21.27,2,-1.81E-06,0,0.7097,0.2901,1.484E-05,3.108E-05,6.588E-05,-1,0.0001533,-5.219,-1.735,-2.985,-4.501,-5.295,-5.937,-6.774,-7.419,-7.508
0.00015547,-2,8.47712,2.9188022614,2.5939323902,2.914,3.96,3.6455,0.476,8,0.802,0.301,89.38,47.35,31.42,23.9,19.63,2,-1.55E-06,0,0.7097,0.2901,1.488E-05,3.108E-05,6.589E-05,-1,0.0001533,-5.131,-1.772,-2.972,-4.447,-5.221,-5.852,-6.675,-7.313,-7.4
0.00015547,-2,8.47712,2.9188058376,2.5939326286,2.912,4.012,3.6415,0.408,8,0.802,0.302,103.11,53.57,35.35,26.94,22.13,2,-1.95E-06,0,0.7097,0.2901,1.494E-05,3.108E-05,6.589E-05,-1,0.0001534,-5.261,-1.711,-2.988,-4.524,-5.328,-5.977,-6.82,-7.47,-7.559
0.00015547,-2,8.47712,2.9188101292,2.5939326286,2.908,4.054,3.6383,0.353,8,0.802,0.304,115.91,59.18,38.88,29.67,24.38,2,-2.35E-06,0,0.7097,0.2901,1.501E-05,3.108E-05,6.59E-05,-1,0.0001534,-5.365,-1.66,-2.998,-4.583,-5.412,-6.077,-6.937,-7.596,-7.687
0.00015547,-2,8.47712,2.9188156128,2.5939326286,2.904,4.084,3.6359,0.313,8,0.802,0.305,126.16,63.55,41.61,31.8,26.13,2,-2.69E-06,0,0.7097,0.2901,1.507E-05,3.108E-05,6.59E-05,-1,0.0001535,-5.439,-1.62,-3.003,-4.622,-5.47,-6.147,-7.019,-7.685,-7.778
0.00015547,-2,8.47712,2.9188220501,2.5939328671,2.899,4.106,3.6341,0.283,8,0.802,0.306,134.58,67.06,43.8,33.5,27.53,2,-2.98E-06,0,0.7097,0.2901,1.513E-05,3.108E-05,6.591E-05,-1,0.0001535,-5.495,-1.587,-3.003,-4.651,-5.513,-6.199,-7.08,-7.752,-7.846
0.00015547,-2,8.47712,2.9188299179,2.5939328671,2.893,4.126,3.6325,0.256,8,0.802,0.307,142.76,70.42,45.89,35.13,28.87,2,-3.27E-06,0,0.7097,0.2901,1.517E-05,3.108E-05,6.592E-05,-1,0.0001535,-5.544,-1.555,-3.003,-4.675,-5.55,-6.245,-7.135,-7.813,-7.908
0.00015547,-2,8.47712,2.9188387394,2.5939331055,2.886,4.147,3.6309,0.227,8,0.803,0.307,151.83,74.07,48.16,36.89,30.33,2,-3.62E-06,0,0.7097,0.2901,1.517E-05,3.108E-05,6.592E-05,-1,0.0001535,-5.596,-1.526,-3.004,-4.702,-5.591,-6.294,-7.193,-7.875,-7.971
0.00015547,-2,8.47712,2.9188389778,2.5939331055,2.886,4.406,3.6112,-0.11,8,0.803,0.318,329.66,136.41,86.29,66.7,54.91,1,-1.25E-05,0,0.7097,0.2901,1.573E-05,3.108E-05,6.596E-05,-1,0.0001541,-6.244,-1.288,-3.074,-5.025,-6.068,-6.871,-7.89,-8.646,-8.761
0.00015547,-2,8.47712,2.9188394547,2.5939331055,2.885,4.329,3.6169,-0.011,8,0.803,0.325,260.49,113.94,72.66,56.02,46.09,2,-8.6E-06,0,0.7097,0.2902,1.608E-05,3.108E-05,6.6E-05,-1,0.0001545,-6.052,-1.283,-3.006,-4.912,-5.924,-6.706,-7.691,-8.421,-8.53
0.00015547,-2,8.47712,2.9188408852,2.5939331055,2.884,4.238,3.6238,0.107,8,0.803,0.339,198.21,91.99,59.23,45.52,37.44,2,-5.55E-06,0,0.7097,0.2902,1.681E-05,3.108E-05,6.607E-05,-1,0.0001553,-5.824,-1.395,-3,-4.807,-5.758,-6.502,-7.444,-8.15,-8.251
0.00015547,-2,8.47712,2.9188432693,2.5939331055,2.882,4.088,3.635,0.302,8,0.803,0.362,128.63,64.74,42.35,32.38,26.61,2,-2.77E-06,0,0.7097,0.2902,1.797E-05,3.108E-05,6.618E-05,-1,0.0001566,-5.45,-1.59,-2.988,-4.621,-5.475,-6.156,-7.033,-7.702,-7.796
0.00015547,-2,8.47712,2.9188466072,2.5939333439,2.879,4.048,3.6379,0.352,8,0.803,0.394,115.06,59.04,38.78,29.61,24.32,2,-2.31E-06,0,0.7097,0.2902,1.959E-05,3.108E-05,6.634E-05,-1,0.0001583,-5.351,-1.635,-2.977,-4.565,-5.396,-6.062,-6.923,-7.584,-7.675
0.00015547,-2,8.47712,2.9188508987,2.5939333439,2.875,4.095,3.6342,0.291,8,0.803,0.434,131.21,66,43.13,32.99,27.11,2,-2.86E-06,0,0.7096,0.2902,2.165E-05,3.108E-05,6.655E-05,-1,0.0001606,-5.468,-1.573,-2.984,-4.627,-5.487,-6.172,-7.053,-7.724,-7.818
0.00015547,-2,8.47712,2.9188566208,2.5939333439,2.87,4.13,3.6314,0.244,8,0.803,0.481,145.03,71.81,46.75,35.8,29.43,2,-3.36E-06,0,0.7096,0.2902,2.408E-05,3.108E-05,6.679E-05,-1,0.0001633,-5.555,-1.521,-2.985,-4.671,-5.554,-6.254,-7.15,-7.83,-7.926
0.00015547,-2,8.47712,2.9188635349,2.5939335823,2.864,4.151,3.6296,0.214,8,0.803,0.532,154.38,75.7,49.16,37.68,30.98,2,-3.72E-06,0,0.7096,0.2902,2.678E-05,3.108E-05,6.707E-05,-1,0.0001663,-5.608,-1.485,-2.982,-4.696,-5.594,-6.303,-7.209,-7.895,-7.992
0.00015547,-2,8.47712,2.918872118,2.5939335823,2.857,4.163,3.6284,0.196,8,0.803,0.585,160.24,78.15,50.68,38.87,31.95,2,-3.94E-06,0,0.7096,0.2903,2.957E-05,3.108E-05,6.736E-05,-1,0.0001695,-5.639,-1.459,-2.976,-4.707,-5.615,-6.33,-7.243,-7.933,-8.031
0.00015547,-2,8.47712,2.9188821316,2.5939338207,2.848,4.172,3.6275,0.183,8,0.804,0.635,164.58,79.96,51.8,39.74,32.67,2,-4.11E-06,0,0.7095,0.2903,3.221E-05,3.108E-05,6.766E-05,-1,0.0001723,-5.659,-1.436,-2.969,-4.712,-5.627,-6.347,-7.266,-7.96,-8.058
0.00015547,-2,8.47712,2.9188935757,2.5939340591,2.838,4.179,3.6268,0.171,8,0.804,0.682,168.61,81.63,52.83,40.55,33.34,2,-4.28E-06,0,0.7095,0.2903,3.441E-05,3.108E-05,6.793E-05,-1,0.0001749,-5.678,-1.418,-2.964,-4.718,-5.64,-6.364,-7.287,-7.983,-8.082
0.00015547,-2,8.47712,2.9188938141,2.5939340591,2.838,4.438,3.6065,-0.169,8,0.804,0.883,370.36,151.05,95.08,73.65,60.64,1,-1.49E-05,0.01,0.7094,0.2904,4.562E-05,3.108E-05,6.886E-05,-1,0.0001869,-6.325,-1.213,-3.052,-5.038,-6.107,-6.929,-7.976,-8.753,-8.874
0.00015547,-2,8.47712,2.9188945293,2.5939340591,2.837,4.362,3.6124,-0.069,8,0.804,0.899,291.39,126.05,79.99,61.8,50.86,1,-1.02E-05,0,0.7094,0.2904,4.649E-05,3.108E-05,6.892E-05,-1,0.000188,-6.134,-1.217,-2.99,-4.931,-5.969,-6.767,-7.779,-8.529,-8.643
0.00015547,-2,8.47712,2.9188959599,2.5939340591,2.836,4.27,3.6194,0.05,8,0.804,0.933,220.45,101.61,65.11,50.14,41.24,2,-6.59E-06,0,0.7094,0.2904,4.829E-05,3.108E-05,6.904E-05,-1,0.0001898,-5.906,-1.272,-2.948,-4.814,-5.802,-6.568,-7.537,-8.259,-8.365
0.00015547,-2,8.47712,2.918898344,2.5939340591,2.834,4.121,3.631,0.246,8,0.804,0.984,141.74,71.32,46.43,35.57,29.23,2,-3.26E-06,0,0.7094,0.2904,5.112E-05,3.108E-05,6.924E-05,-1,0.0001929,-5.532,-1.49,-2.957,-4.646,-5.53,-6.23,-7.127,-7.809,-7.904
0.00015547,-2,8.47712,2.9189016819,2.5939342976,2.83,4.08,3.6341,0.298,8,0.804,1.053,126.08,64.81,42.38,32.42,26.64,2,-2.71E-06,0,0.7094,0.2904,5.491E-05,3.107E-05,6.952E-05,5.513,0.000197,-5.429,-1.942,-3.377,-4.829,-5.533,-6.092,-7.004,-7.616,-7.76
0.00015547,-2,8.47712,2.9189064503,2.5939342976,2.825,4.125,3.6304,0.237,8,0.804,1.135,143.72,72.33,47.05,36.06,29.64,2,-3.34E-06,0,0.7093,0.2905,5.947E-05,3.107E-05,6.985E-05,5.92,0.0002019,-5.543,-1.922,-3.43,-4.911,-5.627,-6.197,-7.129,-7.748,-7.898
0.00015547,-2,8.47712,2.9189124107,2.5939342976,2.819,4.158,3.6275,0.192,8,0.804,1.223,158.54,78.47,50.86,39.03,32.08,2,-3.9E-06,0,0.7093,0.2905,6.439E-05,3.107E-05,7.022E-05,6.139,0.0002073,-5.626,-1.901,-3.467,-4.969,-5.694,-6.272,-7.22,-7.844,-7.999
0.00015547,-2,8.47712,2.9189195633,2.593934536,2.812,4.177,3.6257,0.164,8,0.804,1.304,168.23,82.43,53.31,40.94,33.65,2,-4.28E-06,0,0.7092,0.2906,6.906E-05,3.107E-05,7.06E-05,6.277,0.0002124,-5.674,-1.884,-3.486,-5.001,-5.732,-6.315,-7.273,-7.901,-8.059
0.00015547,-2,8.47712,2.9189286232,2.5939347744,2.803,4.187,3.6246,0.149,8,0.805,1.364,173.95,84.75,54.73,42.06,34.58,2,-4.49E-06,0,0.7092,0.2906,7.258E-05,3.107E-05,7.093E-05,6.357,0.0002162,-5.698,-1.868,-3.492,-5.016,-5.75,-6.336,-7.3,-7.931,-8.091
0.00015547,-2,8.47712,2.9189388752,2.5939347744,2.792,4.193,3.6238,0.138,8,0.805,1.383,177.91,86.31,55.69,42.81,35.2,2,-4.63E-06,0,0.7092,0.2906,7.382E-05,3.107E-05,7.115E-05,6.381,0.0002178,-5.712,-1.853,-3.493,-5.022,-5.759,-6.348,-7.316,-7.949,-8.11
0.00015547,-2,8.47712,2.9189510345,2.5939350128,2.78,4.197,3.623,0.129,8,0.805,1.378,181.5,87.67,56.52,43.47,35.74,2,-4.75E-06,0,0.7092,0.2906,7.13E-05,3.107E-05,7.118E-05,6.323,0.0002153,-5.723,-1.839,-3.492,-5.027,-5.766,-6.357,-7.329,-7.964,-8.126
0.00015547,-2,8.47712,2.918951273,2.5939350128,2.78,4.457,3.6021,-0.214,8,0.805,2.321,400.98,163.05,102.23,79.34,65.32,1,-1.67E-05,0,0.7087,0.291,0.0001304,3.105E-05,7.491E-05,6.941,0.0002783,-6.372,-1.743,-3.761,-5.454,-6.27,-6.929,-8.016,-8.712,-8.903
0.00015547,-2,8.47712,2.9189519882,2.5939350128,2.779,4.381,3.6081,-0.114,8,0.805,2.333,314.61,136.01,85.97,66.54,54.76,1,-1.14E-05,0,0.7087,0.291,0.0001312,3.105E-05,7.494E-05,6.945,0.0002791,-6.181,-1.767,-3.691,-5.335,-6.126,-6.763,-7.817,-8.492,-8.676
0.00015547,-2,8.47712,2.9189536572,2.5939352512,2.777,4.29,3.6154,0.005,8,0.805,2.358,237.25,109.56,69.93,53.95,44.38,2,-7.37E-06,0,0.7087,0.291,0.0001327,3.105E-05,7.5E-05,6.953,0.0002806,-5.954,-1.763,-3.582,-5.181,-5.948,-6.563,-7.579,-8.231,-8.405
0.00015547,-2,8.47712,2.9189565182,2.5939352512,2.773,4.14,3.6273,0.202,8,0.805,2.396,151.73,76.81,49.81,38.24,31.42,2,-3.65E-06,0,0.7087,0.291,0.000135,3.105E-05,7.51E-05,6.966,0.0002831,-5.581,-1.858,-3.421,-4.923,-5.648,-6.226,-7.175,-7.801,-7.956
0.00015547,-2,8.47712,2.9189605713,2.5939352512,2.769,4.099,3.6304,0.255,8,0.805,2.445,134.74,69.72,45.42,34.81,28.6,2,-3.02E-06,0,0.7087,0.2911,0.000138,3.105E-05,7.522E-05,6.982,0.0002862,-5.478,-1.872,-3.371,-4.848,-5.563,-6.132,-7.063,-7.682,-7.832
0.00015547,-2,8.47712,2.9189660549,2.5939354897,2.762,4.144,3.6265,0.193,8,0.805,2.499,154.28,77.93,50.5,38.78,31.87,2,-3.73E-06,0,0.7086,0.2911,0.0001413,3.105E-05,7.537E-05,6.999,0.0002896,-5.591,-1.843,-3.42,-4.926,-5.654,-6.234,-7.187,-7.815,-7.97
0.00015547,-2,8.47712,2.9189732075,2.5939354897,2.754,4.177,3.6235,0.147,8,0.806,2.549,170.88,84.66,54.66,42.03,34.55,2,-4.36E-06,0,0.7086,0.2911,0.0001444,3.105E-05,7.552E-05,7.014,0.0002929,-5.673,-1.817,-3.454,-4.982,-5.719,-6.308,-7.277,-7.911,-8.072
0.00015547,-2,8.47712,2.9189817905,2.5939357281,2.745,4.197,3.6216,0.118,8,0.806,2.582,182.05,89.08,57.38,44.15,36.3,2,-4.78E-06,0,0.7086,0.2911,0.0001465,3.105E-05,7.564E-05,7.023,0.000295,-5.721,-1.796,-3.47,-5.013,-5.756,-6.35,-7.33,-7.969,-8.133
0.00015547,-2,8.47712,2.918992281,2.5939357281,2.733,4.207,3.6203,0.101,8,0.806,2.578,189.02,91.78,59.03,45.45,37.37,2,-5.03E-06,0,0.7086,0.2911,0.0001463,3.105E-05,7.57E-05,7.023,0.000295,-5.746,-1.776,-3.474,-5.026,-5.773,-6.371,-7.359,-8,-8.166
0.00015547,-2,8.47712,2.9190044403,2.5939359665,2.719,4.212,3.6192,0.089,8,0.806,2.513,194.19,93.69,60.2,46.37,38.13,2,-5.2E-06,0,0.7086,0.2911,0.0001426,3.105E-05,7.564E-05,7.004,0.0002912,-5.761,-1.748,-3.47,-5.03,-5.781,-6.382,-7.376,-8.02,-8.187
0.00015547,-2,8.47712,2.9190187454,2.5939362049,2.703,4.217,3.6183,0.078,8,0.807,2.442,199.1,95.44,61.26,47.22,38.82,2,-5.35E-06,0,0.7087,0.291,0.0001332,3.105E-05,7.541E-05,6.955,0.0002816,-5.773,-1.724,-3.464,-5.032,-5.786,-6.391,-7.389,-8.036,-8.205
0.00015547,-2,8.47712,2.9190189838,2.5939362049,2.703,4.477,3.5964,-0.269,8,0.807,4.143,446.82,178.76,111.54,86.77,71.45,1,-1.88E-05,0,0.7078,0.2918,0.0002523,3.102E-05,8.117E-05,7.353,0.0004067,-6.421,-1.747,-3.753,-5.458,-6.282,-6.954,-8.072,-8.784,-8.985
0.00015547,-2,8.47712,2.9190196991,2.5939364433,2.701,4.401,3.6027,-0.168,8,0.807,4.154,349.12,148.95,93.71,72.71,59.84,1,-1.3E-05,0,0.7078,0.2918,0.0002529,3.102E-05,8.119E-05,7.354,0.0004074,-6.232,-1.724,-3.662,-5.334,-6.138,-6.791,-7.876,-8.566,-8.759
0.00015547,-2,8.47712,2.9190216064,2.5939364433,2.699,4.31,3.6102,-0.048,8,0.807,4.175,261.92,119.81,76.12,58.87,48.42,1,-8.34E-06,0,0.7078,0.2918,0.0002543,3.102E-05,8.121E-05,7.357,0.0004087,-6.005,-1.741,-3.575,-5.192,-5.967,-6.595,-7.64,-8.304,-8.488
0.00015547,-2,8.47712,2.9190247059,2.5939364433,2.695,4.161,3.6225,0.149,8,0.807,4.207,166.12,83.8,54.1,41.62,34.21,2,-4.13E-06,0,0.7078,0.2918,0.0002564,3.102E-05,8.125E-05,7.362,0.0004109,-5.633,-1.805,-3.414,-4.941,-5.675,-6.264,-7.239,-7.874,-8.038
0.00015547,-2,8.47712,2.9190289974,2.5939364433,2.689,4.119,3.6259,0.204,8,0.807,4.245,147,75.92,49.23,37.82,31.08,2,-3.41E-06,0,0.7077,0.2918,0.0002588,3.101E-05,8.129E-05,7.367,0.0004134,-5.529,-1.819,-3.363,-4.865,-5.589,-6.168,-7.125,-7.753,-7.912
0.00015547,-2,8.47712,2.9190349579,2.5939366817,2.682,4.164,3.6218,0.141,8,0.807,4.283,168.91,84.95,54.8,42.18,34.67,2,-4.21E-06,0,0.7077,0.2918,0.0002613,3.101E-05,8.133E-05,7.373,0.0004158,-5.641,-1.788,-3.41,-4.941,-5.678,-6.269,-7.249,-7.885,-8.051
0.00015547,-2,8.47712,2.9190423489,2.5939366817,2.672,4.197,3.6186,0.094,8,0.807,4.308,187.59,92.37,59.36,45.75,37.61,2,-4.91E-06,0,0.7077,0.2918,0.0002628,3.101E-05,8.133E-05,7.376,0.0004174,-5.722,-1.755,-3.438,-4.993,-5.74,-6.34,-7.338,-7.982,-8.152
0.00015547,-2,8.47712,2.9190516472,2.5939369202,2.66,4.216,3.6165,0.065,8,0.807,4.303,200.34,97.28,62.37,48.11,39.55,2,-5.39E-06,0,0.7077,0.2918,0.0002623,3.101E-05,8.128E-05,7.375,0.0004168,-5.769,-1.723,-3.446,-5.018,-5.773,-6.381,-7.39,-8.039,-8.213
0.00015547,-2,8.47712,2.9190628529,2.5939371586,2.646,4.225,3.615,0.047,8,0.807,4.244,208.52,100.34,64.23,49.58,40.76,2,-5.67E-06,0,0.7078,0.2918,0.0002583,3.102E-05,8.113E-05,7.366,0.0004126,-5.794,-1.694,-3.445,-5.028,-5.787,-6.4,-7.418,-8.07,-8.246
0.00015547,-2,8.47712,2.9190762043,2.593937397,2.629,4.231,3.6138,0.034,8,0.808,4.1,214.8,102.58,65.59,50.66,41.65,1,-5.85E-06,0,0.7078,0.2918,0.0002486,3.102E-05,8.084E-05,7.345,0.0004025,-5.807,-1.665,-3.438,-5.029,-5.793,-6.409,-7.434,-8.09,-8.268
0.00015547,-2,8.47712,2.9190914631,2.5939376354,2.61,4.235,3.6125,0.021,8,0.808,3.95,221.23,104.8,66.93,51.73,42.52,1,-6.01E-06,0,0.7079,0.2917,0.0002307,3.102E-05,8.033E-05,7.302,0.000384,-5.818,-1.631,-3.426,-5.027,-5.796,-6.416,-7.448,-8.107,-8.287
0.00015547,-2,8.47712,2.9190917015,2.5939376354,2.61,4.495,3.5896,-0.33,8,0.808,6.512,505.81,197.65,122.68,95.7,78.79,0,-2.13E-05,0,0.7066,0.2928,0.0004302,3.097E-05,8.809E-05,7.633,0.0005921,-6.467,-1.646,-3.711,-5.438,-6.279,-6.971,-8.124,-8.859,-9.068
0.00015547,-2,8.47712,2.9190926552,2.5939376354,2.609,4.419,3.5962,-0.228,8,0.808,6.521,393.29,164.48,102.94,80.08,65.91,0,-1.47E-05,0,0.7066,0.2928,0.0004309,3.097E-05,8.81E-05,7.634,0.0005929,-6.279,-1.601,-3.609,-5.313,-6.138,-6.811,-7.93,-8.642,-8.843
0.00015547,-2,8.47712,2.9190945625,2.5939376354,2.606,4.329,3.604,-0.107,8,0.808,6.54,293.31,132.07,83.48,64.74,53.25,1,-9.44E-06,0,0.7066,0.2928,0.0004322,3.097E-05,8.812E-05,7.635,0.0005942,-6.053,-1.589,-3.508,-5.17,-5.969,-6.618,-7.695,-8.381,-8.572
0.00015547,-2,8.47712,2.919097662,2.5939376354,2.601,4.181,3.6169,0.092,8,0.808,6.567,184.24,92.1,59.16,45.64,37.51,1,-4.67E-06,0,0.7066,0.2928,0.0004341,3.097E-05,8.814E-05,7.637,0.0005961,-5.682,-1.669,-3.373,-4.937,-5.688,-6.294,-7.3,-7.949,-8.122
0.00015547,-2,8.47712,2.9191021919,2.5939378738,2.595,4.138,3.6204,0.147,8,0.808,6.596,162.4,83.29,53.74,41.4,34.01,2,-3.84E-06,0,0.7066,0.2928,0.0004361,3.097E-05,8.816E-05,7.64,0.0005983,-5.576,-1.696,-3.33,-4.866,-5.605,-6.199,-7.185,-7.826,-7.993
0.00015547,-2,8.47712,2.9191083908,2.5939378738,2.586,4.183,3.616,0.084,8,0.808,6.62,187.34,93.33,59.91,46.23,38,1,-4.74E-06,0,0.7066,0.2928,0.0004377,3.097E-05,8.815E-05,7.642,0.0005998,-5.687,-1.643,-3.363,-4.933,-5.687,-6.296,-7.307,-7.958,-8.133
0.00015547,-2,8.47712,2.9191160202,2.5939381123,2.575,4.215,3.6126,0.036,8,0.808,6.624,208.72,101.61,64.96,50.21,41.27,1,-5.52E-06,0,0.7067,0.2927,0.0004376,3.097E-05,8.809E-05,7.642,0.0005997,-5.767,-1.595,-3.381,-4.978,-5.745,-6.365,-7.395,-8.055,-8.234
0.00015547,-2,8.47712,2.9191257954,2.5939381123,2.561,4.233,3.6103,0.006,8,0.808,6.586,223.5,107.14,68.33,52.86,43.45,1,-6.05E-06,0,0.7067,0.2927,0.0004344,3.097E-05,8.794E-05,7.638,0.0005963,-5.813,-1.555,-3.385,-5.001,-5.776,-6.403,-7.447,-8.112,-8.295
0.00015547,-2,8.47712,2.9191374779,2.5939383507,2.545,4.243,3.6086,-0.013,8,0.808,6.478,233.26,110.67,70.47,54.55,44.84,1,-6.36E-06,0,0.7067,0.2927,0.0004258,3.097E-05,8.764E-05,7.628,0.0005873,-5.836,-1.52,-3.376,-5.005,-5.787,-6.42,-7.473,-8.143,-8.328
0.00015547,-2,8.47712,2.9191510677,2.5939385891,2.525,4.248,3.6071,-0.027,8,0.809,6.262,240.99,113.35,72.08,55.84,45.9,1,-6.56E-06,0,0.7068,0.2926,0.0004092,3.098E-05,8.712E-05,7.608,0.0005701,-5.849,-1.485,-3.361,-5.001,-5.788,-6.426,-7.487,-8.163,-8.35
0.00015547,-2,8.47712,2.9191670418,2.5939390659,2.504,4.252,3.6055,-0.041,8,0.809,6.019,248.92,116,73.68,57.11,46.95,1,-6.73E-06,0,0.7069,0.2925,0.000381,3.098E-05,8.63E-05,7.571,0.0005409,-5.859,-1.444,-3.342,-4.993,-5.787,-6.43,-7.499,-8.18,-8.369
0.00015547,-2,8.47712,2.9191672802,2.5939390659,2.503,4.511,3.5813,-0.397,8,0.809,9.479,583.49,220.95,136.33,106.68,87.84,0,-2.38E-05,0.19,0.7053,0.2939,0.0006878,3.091E-05,9.675E-05,7.861,0.00086,-6.508,-0.912,-3.188,-5.024,-5.955,-6.722,-8.022,-8.862,-9.224
0.00015547,-2,8.47712,2.9191682339,2.5939390659,2.502,4.436,3.5882,-0.295,8,0.809,9.487,451.04,183.55,114.2,89.12,73.35,0,-1.64E-05,0.07,0.7053,0.2939,0.0006885,3.091E-05,9.676E-05,7.862,0.0008607,-6.32,-1.258,-3.386,-5.147,-6.015,-6.729,-7.926,-8.693,-8.957
0.00015547,-2,8.47712,2.9191701412,2.5939390659,2.498,4.346,3.5964,-0.172,8,0.809,9.503,334.01,147.05,92.41,71.89,59.13,0,-1.06E-05,0.04,0.7053,0.2939,0.0006899,3.091E-05,9.679E-05,7.863,0.0008622,-6.095,-1.309,-3.343,-5.062,-5.898,-6.581,-7.718,-8.444,-8.674
0.00015547,-2,8.47712,2.9191734791,2.5939390659,2.493,4.198,3.61,0.029,8,0.809,9.525,207.41,102.16,65.26,50.5,41.5,1,-5.24E-06,0.01,0.7053,0.2938,0.0006917,3.091E-05,9.683E-05,7.864,0.0008641,-5.725,-1.456,-3.283,-4.898,-5.674,-6.304,-7.352,-8.022,-8.211
0.00015547,-2,8.47712,2.9191782475,2.5939390659,2.486,4.155,3.6136,0.085,8,0.809,9.548,182.06,92.2,59.16,45.72,37.56,1,-4.3E-06,0,0.7053,0.2938,0.0006936,3.091E-05,9.686E-05,7.865,0.0008661,-5.617,-1.503,-3.252,-4.836,-5.597,-6.214,-7.239,-7.899,-8.078
0.00015547,-2,8.47712,2.9191846848,2.5939393044,2.476,4.199,3.6089,0.02,8,0.809,9.561,211.03,103.54,66.08,51.16,42.04,1,-5.3E-06,0.01,0.7053,0.2938,0.0006945,3.091E-05,9.686E-05,7.866,0.000867,-5.728,-1.417,-3.262,-4.888,-5.668,-6.302,-7.356,-8.03,-8.221
0.00015547,-2,8.47712,2.919192791,2.5939393044,2.463,4.231,3.6052,-0.028,8,0.809,9.548,236.03,112.91,71.78,55.65,45.74,1,-6.18E-06,0.01,0.7053,0.2938,0.000693,3.091E-05,9.678E-05,7.865,0.0008655,-5.807,-1.348,-3.258,-4.917,-5.714,-6.363,-7.439,-8.125,-8.324
0.00015547,-2,8.47712,2.919203043,2.5939395428,2.447,4.249,3.6026,-0.06,8,0.809,9.487,253.59,119.26,75.61,58.69,48.24,1,-6.76E-06,0.01,0.7054,0.2938,0.0006871,3.092E-05,9.657E-05,7.861,0.0008593,-5.852,-1.301,-3.249,-4.928,-5.736,-6.394,-7.485,-8.181,-8.385
0.00015547,-2,8.47712,2.9192152023,2.5939397812,2.428,4.258,3.6007,-0.08,8,0.81,9.348,265.48,123.41,78.12,60.67,49.87,1,-7.1E-06,0.01,0.7054,0.2937,0.000674,3.092E-05,9.614E-05,7.852,0.0008457,-5.874,-1.264,-3.238,-4.93,-5.746,-6.41,-7.511,-8.213,-8.419
0.00015547,-2,8.47712,2.9192295074,2.5939400196,2.406,4.262,3.599,-0.095,8,0.81,9.086,275.18,126.66,80.06,62.23,51.15,1,-7.32E-06,0.01,0.7055,0.2937,0.0006502,3.092E-05,9.541E-05,7.835,0.0008209,-5.886,-1.241,-3.232,-4.931,-5.751,-6.419,-7.528,-8.234,-8.439
0.00015547,-2,8.47712,2.9192461967,2.593940258,2.381,4.266,3.5972,-0.11,8,0.81,8.782,284.99,129.84,81.96,63.75,52.4,1,-7.51E-06,0,0.7057,0.2936,0.0006112,3.093E-05,9.424E-05,7.805,0.0007803,-5.895,-1.234,-3.234,-4.936,-5.759,-6.43,-7.543,-8.253,-8.455
